PP,C,Condition,timestamp,HR,RMSSD,SCL,,,,,
PP11,3,I,20121009T114600000,999,999,999,,added,,,
PP11,3,I,20121009T114700000,999,999,999,,added,,,
PP11,3,I,20121009T114800000,999,999,999,,added,,,
PP11,3,I,20121009T114900000,999,999,999,,added,,,
PP11,3,I,20121009T115000000,999,999,999,,added,,,
PP11,3,I,20121009T115100000,999,999,999,,added,,,
PP11,3,I,20121009T115200000,999,999,999,,added,,,
PP11,3,I,20121009T115300000,999,999,999,,added,,,
PP11,3,I,20121009T115400000,999,999,999,,added,,,
PP11,3,I,20121009T115500000,999,999,999,,added,,,
PP11,3,I,20121009T115600000,999,999,999,,added,,,
PP11,3,I,20121009T115700000,999,999,999,,added,,,
PP11,3,I,20121009T115800000,999,999,999,,added,,,
PP11,3,I,20121009T115900000,999,999,999,,added,,,
PP11,3,I,20121009T120000000,999,999,999,,added,,,
PP11,3,I,20121009T120100000,999,999,999,,added,,,
PP11,3,I,20121009T120200000,999,999,999,,added,,,
PP11,3,I,20121009T120300000,999,999,999,,added,,,
PP11,3,I,20121009T120400000,999,999,999,,added,,,
PP11,3,I,20121009T120500000,999,999,999,,added,,,
PP11,3,I,20121009T120600000,999,999,999,,added,,,
PP11,3,I,20121009T120700000,999,999,999,,added,,,
PP11,3,I,20121009T120800000,999,999,999,,added,,,
PP11,3,I,20121009T120900000,999,999,999,,added,,,
PP11,3,I,20121009T121000000,999,999,999,,added,,,
PP11,3,I,20121009T121100000,999,999,999,,added,,,
PP11,3,I,20121009T121200000,999,999,999,,added,,,
PP11,3,I,20121009T121300000,999,999,999,,added,,,
PP11,3,I,20121009T121400000,999,999,999,,added,,,
PP11,3,I,20121009T121500000,999,999,999,,added,,,
PP12,1,R,20121009T150500000,73,0.039392,173.785002,,,,,
PP12,1,R,20121009T150600000,70,0.045195,204.921712,,,,,
PP12,1,R,20121009T150700000,72,0.029787,254.145986,,,,,
PP12,1,R,20121009T150800000,76,0.023984,238.889211,,,,,
PP12,1,R,20121009T150900000,74,0.036724,281.774302,,,,,
PP12,1,R,20121009T151000000,72,0.033589,289.741219,,,,,
PP12,1,N,20121009T151600000,78,0.03741,141.967059,,,,,
PP12,1,N,20121009T151700000,82,0.028708,135.71752,,,,,
PP12,1,N,20121009T151800000,79,0.034423,145.814359,,,,,
PP12,1,N,20121009T151900000,82,0.02567,149.454918,,,,,
PP12,1,N,20121009T152000000,82,0.029187,183.156798,,,,,
PP12,1,N,20121009T152100000,85,0.024127,199.25826,,,,,
PP12,1,N,20121009T152200000,84,0.024607,205.87926,,,,,
PP12,1,N,20121009T152300000,83,0.029703,202.577875,,,,,
PP12,1,N,20121009T152400000,79,0.030219,204.881813,,,,,
PP12,1,N,20121009T152500000,83,0.027492,194.642473,,,,,
PP12,1,N,20121009T152600000,82,0.021399,209.820653,,,,,
PP12,1,N,20121009T152700000,83,0.027594,217.890365,,,,,
PP12,1,N,20121009T152800000,84,0.022173,199.270273,,,,,
PP12,1,N,20121009T152900000,84,0.023929,202.309329,,,,,
PP12,1,N,20121009T153000000,83,0.025815,211.135773,,,,,
PP12,1,N,20121009T153100000,82,0.022707,193.261171,,,,,
PP12,1,N,20121009T153200000,86,0.027232,204.623235,,,,,
PP12,1,N,20121009T153300000,84,0.029201,215.825838,,,,,
PP12,1,N,20121009T153400000,84,0.021289,227.826945,,,,,
PP12,1,N,20121009T153500000,87,0.025113,242.09908,,,,,
PP12,1,N,20121009T153600000,83,0.025227,257.582216,,,,,
PP12,1,N,20121009T153700000,88,0.024085,270.591838,,,,,
PP12,1,N,20121009T153800000,84,0.026479,271.052106,,,,,
PP12,1,N,20121009T153900000,83,0.027936,200.825992,,,,,
PP12,1,N,20121009T154000000,81,0.028453,216.373439,,,,,
PP12,1,N,20121009T154100000,81,0.028491,232.933382,,,,,
PP12,1,N,20121009T154200000,84,0.027244,245.742684,,,,,
PP12,1,N,20121009T154300000,83,0.027221,259.152222,,,,,
PP12,1,N,20121009T154400000,85,0.027048,270.879577,,,,,
PP12,1,N,20121009T154500000,81,0.031876,291.75326,,,,,
PP12,1,N,20121009T154600000,81,0.027424,294.877551,,,,,
PP12,1,N,20121009T154700000,83,0.02734,318.863843,,,,,
PP12,1,N,20121009T154800000,82,0.03008,329.107476,,,,,
PP12,1,N,20121009T154900000,84,0.029518,337.765112,,,,,
PP12,1,N,20121009T155000000,84,0.02637,329.223791,,,,,
PP12,1,N,20121009T155100000,80,0.029823,263.057018,,,,,
PP12,1,N,20121009T155200000,83,0.027104,241.488955,,,,,
PP12,1,N,20121009T155300000,83,0.027865,208.791019,,,,,
PP12,1,N,20121009T155400000,80,0.0293,238.69133,,,,,
PP12,1,N,20121009T155500000,80,0.027453,261.932229,,,,,
PP12,1,N,20121009T155600000,83,0.024757,281.464062,,,,,
PP12,1,N,20121009T155700000,81,0.02739,299.242188,,,,,
PP12,2,R,20121009T161500000,72,0.028929,480.367363,,,,,
PP12,2,R,20121009T161600000,73,0.041127,489.685339,,,,,
PP12,2,R,20121009T161700000,72,0.042893,518.108646,,,,,
PP12,2,R,20121009T161800000,72,0.048783,523.294415,,,,,
PP12,2,R,20121009T161900000,73,0.04003,529.247755,,,,,
PP12,2,R,20121009T162000000,72,0.035041,522.118303,,,,,
PP12,2,I,20121009T162400000,76,0.032814,424.58729,,,,,
PP12,2,I,20121009T162500000,79,0.027958,313.125878,,,,,
PP12,2,I,20121009T162600000,77,0.036485,330.003953,,,,,
PP12,2,I,20121009T162700000,76,0.036151,372.502548,,,,,
PP12,2,I,20121009T162800000,79,0.026715,383.566878,,,,,
PP12,2,I,20121009T162900000,82,0.026537,423.124632,,,,,
PP12,2,I,20121009T163000000,81,0.026973,458.178011,,,,,
PP12,2,I,20121009T163100000,83,0.024693,487.005249,,,,,
PP12,2,I,20121009T163200000,79,0.021795,502.251252,,,,,
PP12,2,I,20121009T163300000,82,0.023318,519.835825,,,,,
PP12,2,I,20121009T163400000,78,0.025751,492.273798,,,,,
PP12,2,I,20121009T163500000,79,0.029123,479.861275,,,,,
PP12,2,I,20121009T163600000,79,0.025873,491.864591,,,,,
PP12,2,I,20121009T163700000,78,0.03291,496.447741,,,,,
PP12,2,I,20121009T163800000,80,0.025382,473.161796,,,,,
PP12,2,I,20121009T163900000,81,0.027573,469.228299,,,,,
PP12,2,I,20121009T164000000,77,0.025147,495.018099,,,,,
PP12,2,I,20121009T164100000,74,0.021076,482.539697,,,,,
PP12,2,I,20121009T164200000,78,0.031351,484.002466,,,,,
PP12,2,I,20121009T164300000,78,0.024064,508.717179,,,,,
PP12,2,I,20121009T164400000,79,0.029244,528.920584,,,,,
PP12,2,I,20121009T164500000,76,0.0241,541.952418,,,,,
PP12,2,I,20121009T164600000,81,0.025225,560.571746,,,,,
PP12,2,I,20121009T164700000,80,0.028422,564.528392,,,,,
PP12,2,I,20121009T164800000,76,0.028674,568.618207,,,,,
PP12,2,I,20121009T164900000,77,0.11187,568.612,,,,,
PP12,2,I,20121009T165000000,999,999,584.868752,,,,,
PP12,2,I,20121009T165100000,999,999,603.1442,,,,,
PP12,2,I,20121009T165200000,999,999,592.027868,,,,,
PP12,2,I,20121009T165300000,999,999,597.443083,,,,,
PP12,2,I,20121009T165400000,999,999,615.203265,,,,,
PP12,2,I,20121009T165500000,999,999,641.378636,,,,,
PP12,2,I,20121009T165600000,999,999,649.61775,,,,,
PP12,2,I,20121009T165700000,999,999,649.141209,,,,,
PP12,2,I,20121009T165800000,999,999,662.549254,,,,,
PP12,2,I,20121009T165900000,999,999,665.107544,,,,,
PP12,2,I,20121009T170000000,999,999,679.424161,,,,,
PP12,2,I,20121009T170100000,999,999,662.87122,,,,,
PP12,2,I,20121009T170200000,999,999,688.088486,,,,,
PP12,2,I,20121009T170300000,999,999,679.793552,,,,,
PP12,2,I,20121009T170400000,999,999,684.678051,,,,,
PP12,2,I,20121009T170500000,83,0.032872,686.187853,,,,,
PP12,3,R,20121009T172100000,999,999,745.808838,,,,,
PP12,3,R,20121009T172200000,999,999,735.445843,,,,,
PP12,3,R,20121009T172300000,999,999,749.399964,,,,,
PP12,3,R,20121009T172400000,999,999,777.827856,,,,,
PP12,3,R,20121009T172500000,999,999,775.203938,,,,,
PP12,3,R,20121009T172600000,999,999,780.414667,,,,,
PP12,3,T,20121009T173000000,999,999,783.466805,,,,,
PP12,3,T,20121009T173100000,999,999,778.079289,,,,,
PP12,3,T,20121009T173200000,999,999,783.06589,,,,,
PP12,3,T,20121009T173300000,999,999,788.397181,,,,,
PP12,3,T,20121009T173400000,999,999,791.52034,,,,,
PP12,3,T,20121009T173500000,79,0.063969,810.993383,,,,,
PP12,3,T,20121009T173600000,77,0.22332,809.981677,,,,,
PP12,3,T,20121009T173700000,86,0.045444,823.661237,,,,,
PP12,3,T,20121009T173800000,80,0.084718,824.130164,,,,,
PP12,3,T,20121009T173900000,999,999,828.376445,,,,,
PP12,3,T,20121009T174000000,999,999,826.355587,,,,,
PP12,3,T,20121009T174100000,999,999,812.327138,,,,,
PP12,3,T,20121009T174200000,999,999,803.121657,,,,,
PP12,3,T,20121009T174300000,999,999,792.029459,,,,,
PP12,3,T,20121009T174400000,77,0.037295,811.785076,,,,,
PP12,3,T,20121009T174500000,999,999,802.978379,,,,,
PP12,3,T,20121009T174600000,999,999,810.510535,,,,,
PP12,3,T,20121009T174700000,999,999,810.574827,,,,,
PP12,3,T,20121009T174800000,999,999,814.912725,,,,,
PP12,3,T,20121009T174900000,999,999,810.221838,,,,,
PP12,3,T,20121009T175000000,77,0.057348,838.030234,,,,,
PP12,3,T,20121009T175100000,999,999,845.52451,,,,,
PP12,3,T,20121009T175200000,999,999,838.831167,,,,,
PP12,3,T,20121009T175300000,999,999,847.651747,,,,,
PP12,3,T,20121009T175400000,999,999,815.901824,,,,,
PP12,3,T,20121009T175500000,999,999,999,,added,,,
PP12,3,T,20121009T175600000,999,999,999,,added,,,
PP13,1,R,20121010T092800000,999,999,231.914404,,,,,
PP13,1,R,20121010T092900000,999,999,218.334036,,,,,
PP13,1,R,20121010T093000000,999,999,233.170078,,,,,
PP13,1,R,20121010T093100000,73,0.024598,199.777828,,,,,
PP13,1,R,20121010T093200000,70,0.043768,152.689003,,,,,
PP13,1,R,20121010T093300000,76,0.02837,125.437885,,,,,
PP13,1,N,20121010T093800000,999,999,196.998497,,,,,
PP13,1,N,20121010T093900000,999,999,116.942172,,,,,
PP13,1,N,20121010T094000000,72,0.111404,130.703749,,,,,
PP13,1,N,20121010T094100000,999,999,137.401922,,,,,
PP13,1,N,20121010T094200000,999,999,126.645911,,,,,
PP13,1,N,20121010T094300000,999,999,119.335799,,,,,
PP13,1,N,20121010T094400000,999,999,120.898983,,,,,
PP13,1,N,20121010T094500000,999,999,109.609678,,,,,
PP13,1,N,20121010T094600000,999,999,131.362985,,,,,
PP13,1,N,20121010T094700000,999,999,120.683301,,,,,
PP13,1,N,20121010T094800000,999,999,120.535415,,,,,
PP13,1,N,20121010T094900000,999,999,127.520326,,,,,
PP13,1,N,20121010T095000000,999,999,121.978538,,,,,
PP13,1,N,20121010T095100000,999,999,117.542409,,,,,
PP13,1,N,20121010T095200000,999,999,121.086624,,,,,
PP13,1,N,20121010T095300000,69,0.121168,120.947058,,,,,
PP13,1,N,20121010T095400000,63,0.0396,133.418094,,,,,
PP13,1,N,20121010T095500000,72,0.111212,149.427974,,,,,
PP13,1,N,20121010T095600000,65,0.035031,144.620979,,,,,
PP13,1,N,20121010T095700000,999,999,156.395938,,,,,
PP13,1,N,20121010T095800000,999,999,167.663898,,,,,
PP13,1,N,20121010T095900000,999,999,181.563777,,,,,
PP13,1,N,20121010T100000000,999,999,157.363857,,,,,
PP13,1,N,20121010T100100000,999,999,134.912344,,,,,
PP13,1,N,20121010T100200000,999,999,115.343861,,,,,
PP13,1,N,20121010T100300000,999,999,149.804009,,,,,
PP13,1,N,20121010T100400000,999,999,152.611016,,,,,
PP13,1,N,20121010T100500000,999,999,155.50851,,,,,
PP13,1,N,20121010T100600000,999,999,157.116086,,,,,
PP13,1,N,20121010T100700000,999,999,145.842458,,,,,
PP13,1,N,20121010T100800000,999,999,130.238473,,,,,
PP13,1,N,20121010T100900000,71,0.080935,148.516419,,,,,
PP13,1,N,20121010T101000000,999,999,999,,added,,,
PP13,1,N,20121010T101100000,999,999,999,,added,,,
PP13,1,N,20121010T101200000,999,999,999,,added,,,
PP13,1,N,20121010T101300000,999,999,999,,added,,,
PP13,1,N,20121010T101400000,999,999,999,,added,,,
PP13,1,N,20121010T101500000,999,999,999,,added,,,
PP13,1,N,20121010T101600000,999,999,999,,added,,,
PP13,1,N,20121010T101700000,999,999,999,,added,,,
PP13,1,N,20121010T101800000,999,999,999,,added,,,
PP13,1,N,20121010T101900000,999,999,999,,added,,,
PP13,2,R,20121010T104200000,65,0.052469,168.947765,,,,,
PP13,2,R,20121010T104300000,64,0.045074,195.45638,,,,,
PP13,2,R,20121010T104400000,67,0.029511,188.691373,,,,,
PP13,2,R,20121010T104500000,64,0.032121,187.333867,,,,,
PP13,2,R,20121010T104600000,61,0.034635,208.450476,,,,,
PP13,2,R,20121010T104700000,59,0.043439,217.824272,,,,,
PP13,2,T,20121010T105100000,58,0.067789,194.689417,,,,,
PP13,2,T,20121010T105200000,999,999,199.696039,,,,,
PP13,2,T,20121010T105300000,57,0.064561,206.22481,,,,,
PP13,2,T,20121010T105400000,59,0.073523,209.511095,,,,,
PP13,2,T,20121010T105500000,58,0.091929,195.472041,,,,,
PP13,2,T,20121010T105600000,65,0.077125,195.398782,,,,,
PP13,2,T,20121010T105700000,64,0.052797,174.415729,,,,,
PP13,2,T,20121010T105800000,63,0.045258,168.038201,,,,,
PP13,2,T,20121010T105900000,67,0.042458,162.177931,,,,,
PP13,2,T,20121010T110000000,72,0.043118,157.937508,,,,,
PP13,2,T,20121010T110100000,75,0.025384,169.200815,,,,,
PP13,2,T,20121010T110200000,64,0.059155,173.323364,,,,,
PP13,2,T,20121010T110300000,62,0.05181,169.443133,,,,,
PP13,2,T,20121010T110400000,66,0.036155,188.953802,,,,,
PP13,2,T,20121010T110500000,62,0.047104,194.11849,,,,,
PP13,2,T,20121010T110600000,61,0.056682,180.333532,,,,,
PP13,2,T,20121010T110700000,63,0.042358,221.368061,,,,,
PP13,2,T,20121010T110800000,64,0.038883,191.877674,,,,,
PP13,2,T,20121010T110900000,61,0.050874,198.329141,,,,,
PP13,2,T,20121010T111000000,68,0.030255,191.891572,,,,,
PP13,2,T,20121010T111100000,66,0.039653,181.314619,,,,,
PP13,2,T,20121010T111200000,62,0.07082,173.923394,,,,,
PP13,2,T,20121010T111300000,72,0.069093,148.265987,,,,,
PP13,2,T,20121010T111400000,63,0.061111,150.208212,,,,,
PP13,2,T,20121010T111500000,62,0.049817,161.002094,,,,,
PP13,2,T,20121010T111600000,68,0.206176,154.46081,,,,,
PP13,2,T,20121010T111700000,999,999,158.911028,,,,,
PP13,3,R,20121010T112900000,999,999,215.241438,,,,,
PP13,3,R,20121010T113000000,999,999,241.468444,,,,,
PP13,3,R,20121010T113100000,999,999,227.717664,,,,,
PP13,3,R,20121010T113200000,57,0.191877,246.728257,,,,,
PP13,3,R,20121010T113300000,999,999,223.394657,,,,,
PP13,3,R,20121010T113400000,999,999,222.51578,,,,,
PP13,3,I,20121010T113800000,999,999,214.082497,,,,,
PP13,3,I,20121010T113900000,63,0.203562,229.637883,,,,,
PP13,3,I,20121010T114000000,62,0.048231,224.986438,,,,,
PP13,3,I,20121010T114100000,63,0.039882,219.038257,,,,,
PP13,3,I,20121010T114200000,65,0.043143,216.126274,,,,,
PP13,3,I,20121010T114300000,999,999,208.779545,,,,,
PP13,3,I,20121010T114400000,999,999,191.444042,,,,,
PP13,3,I,20121010T114500000,999,999,197.738856,,,,,
PP13,3,I,20121010T114600000,59,0.050157,220.939211,,,,,
PP13,3,I,20121010T114700000,58,0.078739,218.99453,,,,,
PP13,3,I,20121010T114800000,59,0.149652,223.500879,,,,,
PP13,3,I,20121010T114900000,999,999,224.461217,,,,,
PP13,3,I,20121010T115000000,999,999,205.996079,,,,,
PP13,3,I,20121010T115100000,67,0.07948,191.384003,,,,,
PP13,3,I,20121010T115200000,66,0.038979,182.152742,,,,,
PP13,3,I,20121010T115300000,64,0.046057,188.668827,,,,,
PP13,3,I,20121010T115400000,68,0.133911,185.305758,,,,,
PP13,3,I,20121010T115500000,66,0.047356,170.783888,,,,,
PP13,3,I,20121010T115600000,68,0.061215,173.331624,,,,,
PP13,3,I,20121010T115700000,63,0.352978,185.222822,,,,,
PP13,3,I,20121010T115800000,64,0.069196,177.327542,,,,,
PP13,3,I,20121010T115900000,67,0.061098,179.823232,,,,,
PP13,3,I,20121010T120000000,66,0.105171,181.278774,,,,,
PP13,3,I,20121010T120100000,61,0.103208,189.682533,,,,,
PP13,3,I,20121010T120200000,999,999,191.739075,,,,,
PP13,3,I,20121010T120300000,999,999,199.389512,,,,,
PP13,3,I,20121010T120400000,999,999,186.64645,,,,,
PP13,3,I,20121010T120500000,67,0.093694,175.30969,,,,,
PP13,3,I,20121010T120600000,999,999,199.640405,,,,,
PP13,3,I,20121010T120700000,999,999,201.540799,,,,,
PP13,3,I,20121010T120800000,999,999,200.752171,,,,,
PP13,3,I,20121010T120900000,999,999,209.852196,,,,,
PP13,3,I,20121010T121000000,999,999,201.051168,,,,,
PP13,3,I,20121010T121100000,999,999,178.770802,,,,,
PP13,3,I,20121010T121200000,999,999,188.32519,,,,,
PP13,3,I,20121010T121300000,999,999,184.782291,,,,,
PP13,3,I,20121010T121400000,999,999,999,,added,,,
PP13,3,I,20121010T121500000,999,999,999,,added,,,
PP13,3,I,20121010T121600000,999,999,999,,added,,,
PP14,1,R,20121010T131700000,76,0.035767,135.902248,,,,,
PP14,1,R,20121010T131800000,74,0.027564,152.459945,,,,,
PP14,1,R,20121010T131900000,75,0.036805,165.43889,,,,,
PP14,1,R,20121010T132000000,71,0.0369,181.242091,,,,,
PP14,1,R,20121010T132100000,73,0.036243,195.43835,,,,,
PP14,1,R,20121010T132200000,76,0.027586,202.948794,,,,,
PP14,1,N,20121010T132700000,89,0.023894,107.159811,,,,,
PP14,1,N,20121010T132800000,82,0.022693,98.958792,,,,,
PP14,1,N,20121010T132900000,83,0.027999,103.267208,,,,,
PP14,1,N,20121010T133000000,81,0.031694,132.177476,,,,,
PP14,1,N,20121010T133100000,86,0.030699,128.520105,,,,,
PP14,1,N,20121010T133200000,85,0.026744,102.644077,,,,,
PP14,1,N,20121010T133300000,80,0.030046,105.752468,,,,,
PP14,1,N,20121010T133400000,81,0.025431,100.404521,,,,,
PP14,1,N,20121010T133500000,79,0.033607,106.95982,,,,,
PP14,1,N,20121010T133600000,84,0.02501,120.463317,,,,,
PP14,1,N,20121010T133700000,84,0.02596,105.15114,,,,,
PP14,1,N,20121010T133800000,86,0.025119,104.369837,,,,,
PP14,1,N,20121010T133900000,77,0.028411,103.771867,,,,,
PP14,1,N,20121010T134000000,82,0.027608,105.498094,,,,,
PP14,1,N,20121010T134100000,87,0.021792,115.188804,,,,,
PP14,1,N,20121010T134200000,83,0.030633,103.735749,,,,,
PP14,1,N,20121010T134300000,84,0.029916,104.695858,,,,,
PP14,1,N,20121010T134400000,82,0.032797,104.493366,,,,,
PP14,1,N,20121010T134500000,84,0.022089,106.270508,,,,,
PP14,1,N,20121010T134600000,88,0.022143,112.790162,,,,,
PP14,1,N,20121010T134700000,80,0.023109,115.931401,,,,,
PP14,1,N,20121010T134800000,81,0.02724,115.905874,,,,,
PP14,1,N,20121010T134900000,86,0.023338,117.70476,,,,,
PP14,1,N,20121010T135000000,999,999,100.157029,,,,,
PP14,1,N,20121010T135100000,999,999,115.372287,,,,,
PP14,1,N,20121010T135200000,999,999,108.227474,,,,,
PP14,1,N,20121010T135300000,86,0.026834,114.189464,,,,,
PP14,1,N,20121010T135400000,999,999,114.194498,,,,,
PP14,1,N,20121010T135500000,999,999,115.815935,,,,,
PP14,1,N,20121010T135600000,999,999,111.786574,,,,,
PP14,1,N,20121010T135700000,85,0.021745,117.977486,,,,,
PP14,1,N,20121010T135800000,999,999,112.690999,,,,,
PP14,1,N,20121010T135900000,83,0.047679,104.225538,,,,,
PP14,1,N,20121010T140000000,84,0.030478,106.872385,,,,,
PP14,1,N,20121010T140100000,85,0.027089,113.250718,,,,,
PP14,1,N,20121010T140200000,82,0.026901,107.623808,,,,,
PP14,1,N,20121010T140300000,85,0.045006,121.216111,,,,,
PP14,1,N,20121010T140400000,999,999,112.266072,,,,,
PP14,1,N,20121010T140500000,999,999,125.955957,,,,,
PP14,1,N,20121010T140600000,999,999,116.364672,,,,,
PP14,1,N,20121010T140700000,84,0.030131,120.006343,,,,,
PP14,1,N,20121010T140800000,94,0.021883,111.390978,,,,,
PP14,2,R,20121010T142500000,81,0.110134,127.97033,,,,,
PP14,2,R,20121010T142600000,999,999,132.701328,,,,,
PP14,2,R,20121010T142700000,78,0.03291,138.055165,,,,,
PP14,2,R,20121010T142800000,80,0.03598,146.94416,,,,,
PP14,2,R,20121010T142900000,76,0.035636,154.860948,,,,,
PP14,2,R,20121010T143000000,76,0.037102,158.708157,,,,,
PP14,2,I,20121010T143400000,79,0.029196,135.515248,,,,,
PP14,2,I,20121010T143500000,80,0.026827,161.528333,,,,,
PP14,2,I,20121010T143600000,77,0.025287,138.701382,,,,,
PP14,2,I,20121010T143700000,82,0.032973,140.756575,,,,,
PP14,2,I,20121010T143800000,77,0.030225,138.545787,,,,,
PP14,2,I,20121010T143900000,72,0.029371,132.148181,,,,,
PP14,2,I,20121010T144000000,79,0.026631,130.58239,,,,,
PP14,2,I,20121010T144100000,81,0.028634,131.399297,,,,,
PP14,2,I,20121010T144200000,77,0.030243,130.915266,,,,,
PP14,2,I,20121010T144300000,76,0.026048,132.391083,,,,,
PP14,2,I,20121010T144400000,76,0.034182,121.024289,,,,,
PP14,2,I,20121010T144500000,84,0.026934,136.08229,,,,,
PP14,2,I,20121010T144600000,81,0.023749,131.937068,,,,,
PP14,2,I,20121010T144700000,82,0.030402,131.988397,,,,,
PP14,2,I,20121010T144800000,79,0.02703,136.898582,,,,,
PP14,2,I,20121010T144900000,85,0.03012,134.56011,,,,,
PP14,2,I,20121010T145000000,81,0.026995,132.844683,,,,,
PP14,2,I,20121010T145100000,80,0.023663,133.247461,,,,,
PP14,2,I,20121010T145200000,77,0.038067,126.134513,,,,,
PP14,2,I,20121010T145300000,79,0.025241,139.65005,,,,,
PP14,2,I,20121010T145400000,84,0.0243,144.750637,,,,,
PP14,2,I,20121010T145500000,80,0.030075,136.572346,,,,,
PP14,2,I,20121010T145600000,79,0.032467,133.408261,,,,,
PP14,2,I,20121010T145700000,77,0.02771,142.462428,,,,,
PP14,2,I,20121010T145800000,80,0.025804,135.070699,,,,,
PP14,2,I,20121010T145900000,77,0.024633,137.444291,,,,,
PP14,2,I,20121010T150000000,77,0.022943,136.179745,,,,,
PP14,2,I,20121010T150100000,78,0.027278,137.000422,,,,,
PP14,2,I,20121010T150200000,81,0.02325,129.705369,,,,,
PP14,2,I,20121010T150300000,78,0.026814,136.020795,,,,,
PP14,2,I,20121010T150400000,79,0.027452,147.242441,,,,,
PP14,2,I,20121010T150500000,78,0.030809,146.761267,,,,,
PP14,2,I,20121010T150600000,999,999,164.270148,,,,,
PP14,2,I,20121010T150700000,80,0.030396,152.464135,,,,,
PP14,2,I,20121010T150800000,999,999,162.723536,,,,,
PP14,2,I,20121010T150900000,79,0.02624,158.42386,,,,,
PP14,2,I,20121010T151000000,77,0.025111,163.619276,,,,,
PP14,2,I,20121010T151100000,80,0.029883,157.139737,,,,,
PP14,2,I,20121010T151200000,77,0.029345,149.542925,,,,,
PP14,2,I,20121010T151300000,79,0.032782,146.540293,,,,,
PP14,2,I,20121010T151400000,77,0.031245,145.74808,,,,,
PP14,2,I,20121010T151500000,84,0.024308,138.531306,,,,,
PP14,3,R,20121010T153900000,999,999,150.691514,,,,,
PP14,3,R,20121010T154000000,80,0.046949,164.175226,,,,,
PP14,3,R,20121010T154100000,71,0.041535,174.259075,,,,,
PP14,3,R,20121010T154200000,999,999,172.037782,,,,,
PP14,3,R,20121010T154300000,999,999,179.093276,,,,,
PP14,3,R,20121010T154400000,71,0.046041,185.471993,,,,,
PP14,3,T,20121010T154700000,999,999,185.469616,,,,,
PP14,3,T,20121010T154800000,999,999,174.788503,,,,,
PP14,3,T,20121010T154900000,999,999,190.266585,,,,,
PP14,3,T,20121010T155000000,999,999,183.635999,,,,,
PP14,3,T,20121010T155100000,999,999,197.674562,,,,,
PP14,3,T,20121010T155200000,999,999,215.031214,,,,,
PP14,3,T,20121010T155300000,999,999,188.646947,,,,,
PP14,3,T,20121010T155400000,999,999,215.544681,,,,,
PP14,3,T,20121010T155500000,999,999,198.62893,,,,,
PP14,3,T,20121010T155600000,75,0.030473,214.945645,,,,,
PP14,3,T,20121010T155700000,999,999,199.4596,,,,,
PP14,3,T,20121010T155800000,999,999,203.492776,,,,,
PP14,3,T,20121010T155900000,999,999,199.346037,,,,,
PP14,3,T,20121010T160000000,999,999,191.407683,,,,,
PP14,3,T,20121010T160100000,999,999,195.14492,,,,,
PP14,3,T,20121010T160200000,999,999,189.384948,,,,,
PP14,3,T,20121010T160300000,77,0.053371,192.877856,,,,,
PP14,3,T,20121010T160400000,999,999,201.818314,,,,,
PP14,3,T,20121010T160500000,999,999,203.353139,,,,,
PP14,3,T,20121010T160600000,999,999,214.816586,,,,,
PP14,3,T,20121010T160700000,999,999,211.469125,,,,,
PP14,3,T,20121010T160800000,999,999,191.300221,,,,,
PP14,3,T,20121010T160900000,999,999,201.083072,,,,,
PP14,3,T,20121010T161000000,999,999,205.99743,,,,,
PP14,3,T,20121010T161100000,999,999,195.433024,,,,,
PP14,3,T,20121010T161200000,999,999,999,,added,,,
PP14,3,T,20121010T161300000,999,999,999,,added,,,
PP15,1,R,20121015T092500000,64,0.051924,322.605185,,,,,
PP15,1,R,20121015T092600000,64,0.044415,339.325173,,,,,
PP15,1,R,20121015T092700000,65,0.045843,342.286569,,,,,
PP15,1,R,20121015T092800000,64,0.050248,332.704869,,,,,
PP15,1,R,20121015T092900000,64,0.042828,358.903568,,,,,
PP15,1,R,20121015T093000000,64,0.045673,351.562928,,,,,
PP15,1,N,20121015T093600000,64,0.038008,239.22251,,,,,
PP15,1,N,20121015T093700000,66,0.037865,258.302019,,,,,
PP15,1,N,20121015T093800000,64,0.034065,253.776468,,,,,
PP15,1,N,20121015T093900000,69,0.034808,257.020624,,,,,
PP15,1,N,20121015T094000000,68,0.032765,251.167034,,,,,
PP15,1,N,20121015T094100000,71,0.03419,240.323393,,,,,
PP15,1,N,20121015T094200000,70,0.043754,234.697349,,,,,
PP15,1,N,20121015T094300000,65,0.075572,242.393855,,,,,
PP15,1,N,20121015T094400000,63,0.041804,243.995927,,,,,
PP15,1,N,20121015T094500000,63,0.049347,245.914339,,,,,
PP15,1,N,20121015T094600000,65,0.039182,241.009615,,,,,
PP15,1,N,20121015T094700000,66,0.045946,238.389741,,,,,
PP15,1,N,20121015T094800000,67,0.049493,237.982314,,,,,
PP15,1,N,20121015T094900000,64,0.040535,230.769727,,,,,
PP15,1,N,20121015T095000000,66,0.040505,241.466511,,,,,
PP15,1,N,20121015T095100000,999,999,244.481542,,,,,
PP15,1,N,20121015T095200000,999,999,237.414995,,,,,
PP15,1,N,20121015T095300000,63,0.101662,239.907356,,,,,
PP15,1,N,20121015T095400000,68,0.030321,248.580811,,,,,
PP15,1,N,20121015T095500000,65,0.058586,231.519311,,,,,
PP15,1,N,20121015T095600000,58,0.048726,223.723926,,,,,
PP15,1,N,20121015T095700000,63,0.041438,253.724648,,,,,
